date,brand,predict_result
655,9,755.8407884089634
655,8,232.80387779086595
655,7,210.07403698925634
655,5,141.1192155897765
655,3,306.8298521940198
655,2,228.17826689449998
655,1,256.95971311680654
655,4,454.19175805581165
656,10,473.59262621895914
656,9,811.9242071796941
656,8,247.26134638410196
656,7,249.50673767433096
656,6,251.81932845399388
656,4,512.2981162744893
656,3,314.71387687834925
656,2,266.6349405068421
656,1,255.26028921853663
656,5,125.79655453781623
657,7,210.3007892848368
657,9,765.6035850634397
657,10,441.68582639700253
657,8,212.71910489789408
657,6,227.0526178745297
657,2,238.8095940658073
657,4,420.7434453318167
657,3,274.8616797071071
657,1,216.07728461202703
657,5,78.93368754622645
658,10,362.541023002241
658,9,642.0991085801631
658,8,160.85237584519768
658,7,159.00514209948454
658,6,181.42701624420994
658,4,306.9005192908416
658,3,215.78373783209338
658,2,176.37350691727733
658,1,164.6326684596628
658,5,9.09957719441627
659,7,200.33347700986187
659,10,442.2776631965312
659,9,764.1969447682375
659,8,188.10173239083963
659,6,222.33857802931715
659,2,214.67659762013653
659,4,370.58682907995274
659,3,261.61856951245346
659,1,207.06646036468175
659,5,52.120924926302564
660,2,70.34761756878932
660,4,68.77132259585527
660,6,42.95739446832842
660,9,147.67662974958503
661,7,213.83526773204497
661,10,565.971697246576
661,9,857.2204470815841
661,6,243.3988714773044
661,8,249.09448062290483
661,4,533.3273554665595
661,1,325.2333558701614
661,2,258.82007382220013
661,5,200.89953173161433
661,3,327.9956692530771
662,1,335.24520901440906
662,2,301.6204781129804
662,3,340.12713154475745
662,4,603.1343003025995
662,6,278.6448367203069
662,7,260.49296311299804
662,8,263.19104128858874
662,9,912.5013783959708
662,10,552.6901625928838
662,5,196.91417014376293
663,6,258.0272338822368
663,9,864.3151799308088
663,8,228.18142954751931
663,7,228.66740264522556
663,10,528.9811369021659
663,5,160.82000212136774
663,3,304.52363527419817
663,2,278.1297582387464
663,1,306.8915837844627
663,4,522.4559186298295
664,10,457.226367195816
664,9,737.8613273233613
664,8,175.7565150018873
664,7,184.7695168834266
664,6,216.36458685537184
664,5,100.94630242201657
664,3,249.6102359384006
664,2,219.93252705007598
664,1,265.1604584431226
664,4,418.4149771383727
665,7,233.37288862330487
665,9,855.9332540033477
665,8,202.3738195975841
665,6,260.97854503139627
665,10,543.4126254215787
665,4,490.6020553124839
665,3,299.4399277691338
665,2,262.29055243900444
665,1,315.981520978024
665,5,152.89262601378118
666,2,88.28407614376353
666,4,92.40534793202879
666,6,60.22456464931041
666,7,65.76488252255275
666,9,168.1596059050317
666,10,80.31244963057357
667,10,679.7691194527363
667,9,930.9152107018429
667,8,261.2066441676037
667,7,266.5948190652169
667,6,290.91950613850986
667,2,316.63616593609356
667,4,669.2311025575159
667,3,375.9660783690558
667,1,449.7099691713005
667,5,320.2731147164915
668,7,318.6995055906639
668,10,668.2404176256124
668,9,978.493790934571
668,8,274.5553623003126
668,6,328.19942240676176
668,1,461.342833241545
668,4,740.7129645459927
668,3,390.6215639705713
668,2,361.9189660220921
668,5,319.25112862402267
669,1,432.74475283121353
669,2,340.3376348767847
669,3,357.00758649156876
669,4,659.7945189594964
669,5,284.33106373354553
669,6,309.08319892552885
669,7,291.57080110780043
669,8,238.81271303522234
669,9,921.9709047155893
669,10,644.989995215499
670,9,19.681267753300034
670,6,14.157507933551045
670,3,50.98927280816088
670,4,22.11882072951491
671,6,9.488350865420927
672,6,12.456411211462836
672,7,24.835236269051304
673,10,1073.8867427501434
673,9,1099.9703105249218
673,8,374.61629372714134
673,7,336.44065745218364
673,6,403.15727174557827
673,4,913.5822120746751
673,3,495.6974124765652
673,2,495.2934054693802
673,1,673.3844331927394
673,5,518.6430442792738
674,7,363.623841093938
674,10,776.143667882373
674,9,993.5515977933477
674,8,314.1340284370485
674,6,365.95884937763014
674,4,812.990705761863
674,3,400.63546279864386
674,2,463.8008513635776
674,1,602.4364633060387
674,5,503.62303876616795
675,10,761.5472229457944
675,1,550.2186631653053
675,2,421.44614450029053
675,3,441.91442976546404
675,4,839.614103176134
675,5,412.7291789304674
675,6,376.3889565387166
675,7,390.12857202302393
675,8,281.8696695309766
675,9,982.311469442274
676,8,245.84568898259838
676,7,360.89035107084936
676,10,731.022917436544
676,9,917.875850774401
676,6,354.93054768363146
676,4,747.4985612056602
676,5,367.5741326366182
676,3,405.85739946990134
676,2,396.99867001291807
676,1,510.94527519453806
677,10,650.485945777769
677,9,775.4558202993674
677,8,192.52879563170205
677,7,317.77566811754787
677,6,311.4287007565084
677,5,295.8079040033102
677,4,629.3276232558192
677,3,349.3262536454975
677,2,336.5949665466741
677,1,455.73830775037754
678,9,878.156332413382
678,8,218.39167611273325
678,7,365.3435722325716
678,6,353.2435336501505
678,10,726.0984408302446
678,4,685.009202946819
678,3,396.3860263168543
678,2,375.51162438948865
678,1,490.84867570843176
678,5,333.28085674760007
679,10,89.28553672667366
679,9,172.51592743918735
679,8,52.061753139219306
679,7,101.68102657615383
679,6,76.46228936857695
679,4,115.99543040564778
679,2,111.25300614600289
679,1,91.80533952895892
680,10,822.1570860367275
680,9,913.4804995602722
680,8,275.88467314843194
680,7,384.92368779058125
680,6,369.65989557920244
680,1,567.9272857842348
680,4,803.7675160026093
680,3,458.13846461771425
680,2,412.64148217768445
680,5,445.1436607418385
681,7,429.26070840997323
681,10,795.1642507798341
681,9,950.8249139949199
681,8,289.1092618103873
681,6,401.00356321938807
681,1,558.9595823656272
681,4,853.3120204568256
681,2,450.17658326356434
681,5,422.9495413603435
681,3,465.9662975432669
682,1,509.67131989267
682,2,420.03829225907805
682,3,424.74379983636584
682,4,750.2480496471995
682,5,366.29175881587537
682,7,392.9753451812788
682,8,253.4022224208311
682,9,885.8881285981284
682,10,755.8788837859285
682,6,375.40518601404625
683,10,666.9566326028461
683,6,327.7693655141343
683,9,744.1570450041368
683,8,200.46420707183415
683,7,342.5585309058856
683,5,283.94357140811206
683,3,362.97180747558684
683,2,353.90019824211925
683,1,445.5270415640602
683,4,622.1743428429655
684,10,734.6782276522534
684,9,848.6779872368722
684,8,226.7579787574627
684,7,382.7011367355875
684,6,365.5188464294683
684,5,311.99192951736063
684,3,404.8011896702141
684,2,387.1375189564994
684,1,472.96022637834596
684,4,669.1874847457359
685,8,76.36358762225379
685,10,80.07810347168468
685,9,161.04831600068306
685,7,79.8080582778868
685,2,108.44966521501262
685,4,97.53446387347725
685,6,69.37222601244082
685,3,97.30919050712701
686,10,50.17507891313192
687,1,535.8627473287612
687,2,408.4886043469404
687,3,451.7365673055695
687,4,770.690241661227
687,5,404.4126334096476
687,6,370.70101254979943
687,7,380.5592202809815
687,8,285.7420696019123
687,9,895.2380138641561
687,10,810.9554230125958
688,7,418.2436172717398
688,10,778.8752320853674
688,9,937.7904075481563
688,8,299.48801272661524
688,6,398.7711610263817
688,4,817.6456854045317
688,3,455.1588563822247
688,2,441.45898245291613
688,1,525.3559693753587
688,5,379.1168726730135
689,5,321.1548407602242
689,1,476.1351550287582
689,2,407.21684136942906
689,3,409.89881336203496
689,4,713.5909265350157
689,6,370.1909844070109
689,7,375.77889553409875
689,8,264.29203839699517
689,9,878.512208811368
689,10,735.3073651987396
690,7,319.7455079344877
690,6,319.8861736113459
690,9,742.7009942989937
690,8,211.8406532798224
690,10,642.9059604861684
690,5,239.29416660847238
690,3,344.5033688571189
690,1,413.61035737943763
690,4,586.0710073993748
690,2,337.4859321621813
691,1,444.1207428557165
691,2,367.6779802471973
691,3,383.15832598940534
691,4,635.0882950938915
691,6,355.29188951139224
691,7,354.9093847184952
691,8,238.58219662944103
691,9,853.2065052379952
691,10,707.9291677492452
691,5,269.56850915615684
692,10,73.65178888929083
692,7,55.2666061308279
692,9,154.86456833218597
692,6,63.30632214626716
692,4,75.61522391040302
692,2,98.43695176843781
692,1,73.41091480793197
692,5,41.26673557216917
693,10,44.874222749858305
694,10,780.2808835953676
694,9,916.1401778776171
694,8,298.5308699532693
694,7,342.16814371041414
694,6,355.39181685027063
694,5,377.88205867727834
694,3,423.43588032401
694,2,383.3253380578757
694,1,523.5237086996026
694,4,749.8227226021218
695,7,377.8504921424719
695,10,748.0274094037097
695,9,963.0021048787544
695,8,312.4241798760375
695,6,382.37785134505145
695,2,415.5137933137478
695,4,802.9514477532698
695,1,520.2986301116787
695,5,360.34437254139857
695,3,425.5911417297765
696,1,478.8731757965476
696,2,381.00155493663846
696,3,379.5098690311539
696,4,705.5737503242681
696,5,310.97817376394823
696,6,352.98169160431644
696,7,334.1495140094068
696,8,277.2654409216109
696,9,907.1823406995495
696,10,704.6935077093436
697,10,612.8232760979033
697,9,773.8416627130184
697,8,224.72828407356172
697,7,277.6213391432539
697,6,302.0986605429887
697,4,584.9876338912641
697,3,313.7049862029296
697,2,311.464241721804
697,1,424.4096668117375
697,5,238.27578091722637
698,4,640.9440623325414
698,1,462.9941598015301
698,2,342.2543736844528
698,3,352.31926824472083
698,5,277.9786276817229
698,6,337.1295687973392
698,7,312.99261909432084
698,8,251.24911721486166
698,9,885.717650427333
698,10,678.5599990177205
699,9,159.54212352391255
699,10,75.35418518625868
699,5,37.69965495595072
699,7,55.74191606001035
699,6,64.47040737243894
699,1,75.29241089004488
699,4,66.35314278006038
699,2,83.85133973348195
700,9,70.25438238346014
701,7,304.50148811229826
701,10,752.994279720721
701,9,945.4637378522045
701,8,309.6260509851089
701,6,336.947681511782
701,5,413.1847401267972
701,4,774.0904849714296
701,3,394.1524840145685
701,2,361.40307338486184
701,1,564.2220142865174
702,9,988.7490693618862
702,8,322.6671852438104
702,7,342.5636431550012
702,6,363.9918638877879
702,10,721.0531069771121
702,5,403.16703266749226
702,3,397.18413327505436
702,2,395.0598946021118
702,1,566.7111307900511
702,4,831.8131939898915
703,10,677.680597737888
703,9,928.1327965784512
703,8,286.4846696873128
703,7,301.58277724131796
703,6,334.66828302416815
703,5,360.14854309824455
703,3,352.0522979124812
703,2,362.02687838422213
703,1,529.8906210341664
703,4,737.9432347254282
704,10,585.3433122499814
704,9,788.8433741751867
704,8,232.75123026273474
704,7,248.02416188838777
704,6,283.8392888439428
704,4,619.6342713576913
704,1,478.7672834151051
704,5,292.3907644583407
704,3,287.2072233486388
704,2,293.89724529319756
705,1,519.3052344487819
705,2,325.94538143149407
705,3,326.7321523077918
705,4,676.528167716594
705,5,335.4396154726704
705,6,318.87673549738264
705,7,286.5227807750221
705,8,257.9050849824754
705,9,893.7141017833391
705,10,650.1224307493125
706,10,77.99348928469908
706,9,168.2352699211073
706,7,78.73830455485573
706,8,43.532029589684726
706,6,67.80898193473605
706,4,71.38217447212979
706,2,68.62805415281034
706,1,89.3107471750606
706,5,63.83380451757702
707,9,78.45004903185479
708,10,718.383298383083
708,9,927.4256161911977
708,8,311.2196353070817
708,7,287.47873358999243
708,6,318.2154279644054
708,5,469.7725818673871
708,3,370.4894171500756
708,2,347.29778939037226
708,1,617.4121848336499
708,4,803.937651684147
709,10,683.2591784283691
709,9,960.8964829489277
709,8,322.28948848367963
709,7,328.4438873457341
709,6,344.8907739993456
709,5,455.62386338338194
709,3,373.759724226718
709,1,615.8420491317917
709,4,856.9283740950954
709,2,380.99109216467093
710,1,573.5375411560108
710,2,347.5881459304562
710,3,328.6213061828135
710,4,757.030520583521
710,5,406.5781828834081
710,7,290.12852438297494
710,8,284.02016583125
710,9,890.1999257295106
710,10,636.1765092400356
710,6,315.08771582337545
711,10,539.6507861594935
711,6,263.6740587888596
711,9,740.7567827384939
711,8,228.10497432864156
711,7,238.9439313529706
711,5,330.98690613172073
711,3,263.513422175402
711,2,278.66795152265854
711,1,515.6117314363139
711,4,631.5216608408366
712,10,599.8290332806399
712,9,835.5935377141113
712,8,251.00568729065455
712,7,279.48241546633415
712,6,298.03285599357844
712,5,364.5340542443664
712,3,302.51912864746066
712,2,309.5049403020148
712,1,548.1682190070057
712,4,680.200237443408
713,7,95.05704032815322
713,10,71.15116208515207
713,9,168.12213335270604
713,6,63.69858831410761
713,1,101.5100673675115
713,4,80.94553998570174
713,3,61.57926366653642
713,2,58.88800598425716
713,5,81.75752747446452
714,10,537.8111289112098
714,9,723.707638561131
714,8,302.70483934876233
714,7,265.7403634540691
714,6,253.1842217647194
714,5,230.55417780290566
714,4,613.273448308209
714,3,296.32063884958836
714,2,231.14649291550387
714,1,509.37438038565153
715,10,649.2934755500369
715,9,892.0729907100467
715,8,342.64967601159
715,7,308.80210194701533
715,6,319.95240349431526
715,4,813.5284907907434
715,3,314.890776117679
715,2,410.3509656477481
715,1,671.1950951656269
715,5,543.2439310211261
716,6,320.7867115797944
716,10,612.2392975095114
716,9,867.4752311499396
716,8,306.22291847305587
716,7,325.7907047820229
716,4,821.6008756093776
716,3,345.27092476045436
716,2,355.9921327724134
716,1,604.7084239178339
716,5,434.26539435534573
717,6,10.0
717,4,23.15157476711643
718,9,912.5494990096335
718,8,296.31942872561
718,10,894.9646268197195
718,7,280.5862510826476
718,6,351.66958204636205
718,5,514.4564591952776
718,4,901.3868279167923
718,3,413.8666421957952
718,2,410.1362502278649
718,1,660.9388683835047
719,10,357.1822191207543
719,9,521.8057263926632
719,8,178.8238923220899
719,7,226.58564005939425
719,6,210.95537579231794
719,5,153.23815518926193
719,4,478.8186142855478
719,3,193.81794598248524
719,2,199.19027918278783
719,1,394.58770395373307
720,10,412.9625075800543
720,9,615.5905720434579
720,8,199.68067328770718
720,7,265.4893348576811
720,6,245.26737686538252
720,4,517.7324671995872
720,3,231.562781533267
720,2,225.83684248752184
720,1,413.58909033808794
720,5,168.03074013286368
721,5,38.078972097357905
721,1,443.6949953074402
721,2,272.9172292829092
721,3,204.96470229068586
721,4,547.3041658009374
721,6,200.43792837841264
721,7,238.77111499428
721,8,186.16219593381877
721,9,517.5520874458144
721,10,329.06156161081594
722,9,37.31093515964053
722,3,15.866599770204711
723,8,243.05719054644538
723,7,265.016524951999
723,9,630.9137292095787
723,10,461.1646874377591
723,6,244.24878503282906
723,2,232.59130620472598
723,4,601.7194308449466
723,1,454.70801420053215
723,5,227.26153461936968
723,3,271.94217189792573
724,1,437.89548711878524
724,2,262.4673480208712
724,3,275.0868767796735
724,4,644.8444215132979
724,6,271.5436254879028
724,7,304.9161711873477
724,8,251.97755545123638
724,9,663.3557400509674
724,10,422.26064124574964
724,5,193.14552824238518
725,10,373.08825653520967
725,7,265.4028269678539
725,9,594.1288577541949
725,8,212.2103883915043
725,6,242.77944287354336
725,4,537.8030632263808
725,3,230.48148130622275
725,2,226.01329055121874
725,1,382.71871846861035
725,5,127.45983776405285
726,10,276.26124300128913
726,9,448.5526955473173
726,8,155.47711872889997
726,7,212.9880857838537
726,6,192.84193850168776
726,5,38.929992615851006
726,3,166.64482100658233
726,2,154.9354531874119
726,1,314.50441604387004
726,4,408.03008855581015
727,10,337.991404466316
727,9,549.5105003064643
727,8,178.25712247671174
727,7,252.3622040825908
727,6,229.12270373430223
727,4,455.4126191185794
727,3,207.72517029111975
727,2,184.61831259974326
727,1,339.5080191507004
727,5,63.53244095351988
728,1,68.0363205825102
728,2,71.60471919827644
728,3,61.10895109131299
728,4,89.28035632665178
728,6,42.00582451026192
728,9,114.12937841102232
729,10,406.73700494526224
729,9,585.6138139726173
729,7,254.97300617152737
729,6,234.4251313273204
729,8,228.48686606449297
729,4,567.7961588471599
729,3,259.97741617316706
729,2,203.35990147655696
729,1,402.70440413162424
729,5,160.07431892081456
730,10,375.18863038000904
730,9,624.361172906828
730,8,239.91966343772418
730,7,296.39077542331484
730,6,263.84366841631555
730,5,140.08061573240872
730,3,267.4880153763369
730,2,237.94811381326446
730,1,393.958084597451
730,4,620.6282157212559
731,10,333.42127147882866
731,9,560.9774564050671
731,8,202.70632190650187
731,7,258.58882916194557
731,6,237.1497912844295
731,4,523.0363000860466
731,3,227.32894557285852
731,1,346.8670923145503
731,5,88.84728316589923
731,2,206.41900694637263
732,1,286.56327763086557
732,2,140.3816240383918
732,3,167.93837806300098
732,4,402.2398307972539
732,5,14.78370997937543
732,6,189.19355268746983
732,7,208.03878195837908
732,8,148.52308789417063
732,9,420.71621192861664
732,10,243.92616859319173
733,7,249.38666822760874
733,10,312.79679184564975
733,9,526.4123522211256
733,8,173.80452303377763
733,6,227.3330891953851
733,5,53.55561495636738
733,4,457.9260808896193
733,3,213.38230557595728
733,2,175.11977165151035
733,1,319.11785706245263
734,10,59.23653761013163
734,9,110.07874839461797
734,8,75.76843482664458
734,7,61.06108260526364
734,6,56.402335634795435
734,4,87.56042970462605
734,3,65.31310623374324
734,2,70.95193984783445
734,1,69.34857773608846
735,6,26.941840547711166
736,9,573.0535646387418
736,8,230.82646925431453
736,7,258.09561369476035
736,10,400.7482046822263
736,6,237.1919817621084
736,4,589.5159757450084
736,1,401.2185678510239
736,5,187.9583154984232
736,3,277.4252593687892
736,2,208.11109747832364
737,10,374.5623552485358
737,9,614.0993420098512
737,8,244.1621538122776
737,6,267.71567557000424
737,7,301.4437543144921
737,4,646.4293657579245
737,3,288.1842117340383
737,2,246.82675867785127
737,1,397.10248548467763
737,5,178.20856690705443
738,10,337.5212700164052
738,9,552.4504308581636
738,8,208.6206246818383
738,7,265.4440792757197
738,6,241.89568484829823
738,5,135.70222917886088
738,3,250.8246506414639
738,2,218.9726005125038
738,1,353.6592855981227
738,4,551.6269851763764
739,10,252.06950820933207
739,9,413.4055707085422
739,8,155.85636709973872
739,7,216.52694115006142
739,6,194.5755570390113
739,4,432.29979494392654
739,3,193.7332843452901
739,2,156.0877758631479
739,1,295.9747940126549
739,5,68.71194610290769
740,10,324.2705483792315
740,9,519.8547194472208
740,8,182.2887419634036
740,7,259.30194392920384
740,6,233.1125654334423
740,4,488.14084383728414
740,3,240.93540955467483
740,1,330.1032587759598
740,5,112.81144278799758
740,2,193.39866891545387
741,1,78.34956725326046
741,2,66.00676616854768
741,3,56.51501841849479
741,4,79.684115096037
741,6,69.17934576682104
741,7,89.68526342427668
741,8,49.16665001349538
741,9,114.73712474476777
741,10,66.07109815842887
741,5,86.19859097548033
742,10,417.8892414582881
742,7,270.78371675798576
742,9,566.6243034329198
742,8,241.10916098021252
742,6,242.8060122325377
742,4,612.8579339015031
742,3,306.78093862809436
742,2,230.26948950085836
742,1,410.90681094213926
742,5,252.49760337765161
743,10,392.21734540693706
743,9,607.2356745654895
743,8,254.51359210792364
743,7,314.496480094821
743,6,272.87216259431113
743,5,241.0953846611012
743,3,316.9720557289113
743,2,268.9559262227
743,1,404.5668660321826
743,4,665.3668880960153
744,10,355.07331612219855
744,9,545.030499838029
744,8,218.80332905242247
744,7,278.5715977404895
744,6,246.42975805611974
744,4,565.3329930418888
744,3,278.4869616569488
744,2,240.42953681291033
744,1,358.16799814416134
744,5,195.41261350517476
745,10,268.9637307444518
745,9,405.37329777341324
745,8,165.65927815408833
745,7,229.44458342445563
745,6,198.34962678182163
745,4,440.11483807505476
745,3,219.74705001423996
745,2,176.26363381073526
745,1,296.9216231918322
745,5,123.8879037341423
746,10,340.0246500817145
746,9,511.2144350983283
746,8,191.53277737776898
746,7,271.7373413181756
746,6,236.0189894907143
746,4,489.58655778915175
746,3,264.8237186642115
746,2,211.73318858245244
746,1,327.02047076249244
746,5,162.2915752089827
747,1,78.54263034554077
747,4,65.93732852896929
747,6,67.53102970219075
747,7,102.01580258570398
747,8,12.771932752594317
747,9,118.98453669505085
747,10,59.300004168919514
748,8,247.9860128806703
748,10,428.16825264769136
748,9,556.6817094521684
748,7,280.3571304520821
748,6,242.78637100926215
748,5,280.2179849302921
748,4,594.2322674627675
748,3,322.03815956607514
748,2,240.39213185862445
748,1,394.4191400654143
749,10,400.287620078333
749,9,597.155847106145
749,8,260.5129821637137
749,7,322.7439396569684
749,6,271.8790067468359
749,5,260.8330880290009
749,4,640.3613681306101
749,3,328.840853945456
749,2,275.72014190985107
749,1,383.6743032771273
750,10,360.89604719658905
750,9,535.0007306332755
750,8,223.95463065883527
750,7,285.3672387598975
750,6,244.51691707488578
750,5,207.2234921810438
750,4,534.3994985356901
750,3,286.8445372558223
750,2,243.67998746803914
750,1,333.1413802359065
751,10,272.5885192684477
751,9,395.5906723932685
751,8,170.03494080669068
751,7,234.7025842623547
751,6,195.59994045300223
751,5,128.06933982586054
751,4,403.86200198544117
751,3,224.55399528581881
751,2,175.94394153823515
751,1,268.16004091102496
752,10,341.5841779523389
752,9,501.87743706373794
752,8,195.24581653448394
752,7,275.413040460321
752,6,232.5415171842275
752,4,448.76004675847753
752,3,266.1236624262054
752,2,207.88639366810588
752,1,295.03640106553473
752,5,159.365963408641
753,6,17.62299875528558
753,10,38.015788532536305
754,4,875.7665975337729
754,9,829.4584334319877
754,8,322.4399682264019
754,7,321.8522456622242
754,6,355.9114596597871
754,2,397.46682943604895
754,3,471.3613890946299
754,10,831.9170839749765
754,1,538.6458605966528
754,5,502.909024857069
755,8,227.14685196128707
755,4,484.95567679623275
755,10,356.432220107934
755,9,530.4476099806354
755,7,281.84467107177795
755,2,226.05172198695902
755,5,182.63265594087716
755,3,273.9035381278411
755,1,295.36317172615287
755,6,239.6937505771292
756,10,268.0914021741785
756,1,231.51136935954707
756,2,156.86251055106322
756,3,209.8551907474689
756,4,355.7725175006059
756,5,102.65731742430256
756,6,191.0371882843956
756,7,230.12367586333724
756,8,173.81200966700698
756,9,392.3570849154248
757,8,199.8455308154872
757,7,269.9670635675898
757,10,337.49077316916464
757,9,500.0244612446686
757,6,228.41792834489877
757,1,260.25195500968624
757,4,402.9956132943352
757,2,187.91179974638834
757,5,134.37366395698677
757,3,250.1305987826479
758,1,49.8007357582115
758,4,46.04993636695174
758,6,38.194717270438474
758,7,77.0716077647129
758,9,113.6451574282483
758,10,40.91637694674298
759,4,8.535308816676974
760,8,259.0566779775207
760,10,424.6678880157017
760,9,552.1906845107344
760,6,236.1546146306586
760,7,272.64598086605145
760,4,511.33094518206633
760,3,296.91406954440316
760,2,208.07063267824816
760,1,331.2946817565382
760,5,244.0545765841266
761,10,397.89795642498075
761,9,595.1777829133902
761,8,273.25257449816996
761,7,313.66387757388594
761,6,266.1787077773871
761,5,225.95024198358323
761,3,301.7857352879771
761,2,242.4268685594305
761,1,324.23319073468116
761,4,561.9798255034492
762,7,275.2734573030947
762,9,535.6116914963826
762,8,238.69868733913142
762,10,360.3269479146786
762,6,240.03153809301526
762,4,461.9797912419708
762,3,258.69349315407953
762,2,210.42344817649382
762,1,278.4809109146116
762,5,175.52191410929845
763,10,274.51541761577914
763,9,398.8315065939438
763,8,187.07539111467034
763,7,223.9660040220473
763,6,192.59001834151434
763,5,101.29236764949479
763,3,196.14879306349889
763,2,143.74122218182777
763,1,219.25079817917003
763,4,338.66751823619825
764,10,346.62967544579374
764,9,507.75767805494354
764,8,214.81876871674345
764,7,264.41083383729654
764,6,231.23857322012157
764,4,391.8448043405633
764,3,238.29236456413275
764,2,177.73746144513973
764,1,252.69828980863315
764,5,139.04750398657058
765,2,38.43882447281825
765,3,45.390974488530944
765,4,46.19348111671036
765,5,21.26739043733157
765,6,36.234187740690345
765,7,77.3397603100422
765,9,111.07148697842261
765,10,46.14572136969208
766,8,278.6078198239246
766,10,442.41599333683394
766,9,563.39528782252
766,7,269.81428640957296
766,6,242.83221320688418
766,4,516.9954507775916
766,1,337.23259087937805
766,2,208.6446844890018
766,5,266.53212134787736
766,3,292.29705912359043
767,1,334.10929345202163
767,2,246.93899618787827
767,3,299.89902245815716
767,4,572.4238046967873
767,5,253.59011026011285
767,6,274.0731491973281
767,7,311.96548020822877
767,8,293.9661407727293
767,9,607.4519973257511
767,10,418.4504680446737
768,10,383.5450244728838
768,9,548.9222021091789
768,8,260.30894404337926
768,6,249.067610404035
768,7,274.7765577354654
768,4,476.5842606998984
768,3,259.58402404918445
768,2,218.90012593411694
768,1,291.86588070283875
768,5,207.63576274484905
769,10,300.2020467911475
769,9,413.1512260459606
769,8,209.27293447157976
769,7,224.71170528796333
769,6,202.6705934902242
769,5,137.04079398012408
769,3,199.79430626365354
769,2,156.11634446656728
769,1,235.6449066573955
769,4,356.7153998390586
770,7,266.41386824355266
770,10,374.53519791548797
770,9,523.0642850215304
770,8,237.2569692774124
770,6,242.2469139338702
770,4,412.5412660387656
770,3,244.60353600115582
770,2,193.8542068413356
770,1,271.5466629853035
770,5,177.46652074453925
771,6,46.29585896934158
771,1,70.95708064004792
771,2,32.57020709343579
771,3,51.78330703548822
771,4,48.83331416300368
771,7,88.93076771545323
771,9,112.32799667098054
771,10,52.96516451997559
772,8,299.4370966028175
772,7,275.4385377852685
772,10,475.0570848825155
772,9,581.5344334607736
772,6,255.76835126329445
772,5,306.3960443098132
772,4,540.4246370730709
772,3,305.46391439848816
772,2,234.21026967966515
772,1,359.8088115221629
773,1,356.69746389031457
773,2,274.82107548091216
773,3,314.8002723956972
773,4,594.9930150664527
773,5,291.6531064887702
773,6,287.3301125161434
773,7,318.67871982333537
773,8,313.4450896336739
773,9,626.475088291795
773,10,451.92776960707624
774,7,282.4931611778079
774,6,262.47409123715033
774,9,568.7786957373783
774,8,278.0373749710544
774,10,417.4571795506806
774,5,242.7952919046947
774,3,275.87864691991757
774,2,248.58583975279066
774,1,313.8808272568683
774,4,497.44775524182467
775,1,256.541044120297
775,2,187.05225526087918
775,3,217.11538675285811
775,4,375.0827393842857
775,5,168.267176078842
775,6,216.05375442709288
775,7,233.33500370242268
775,8,224.87042743724984
775,9,433.77078523320995
775,10,334.1421071963348
776,6,10.68031590476059
776,1,53.92758003967488
777,9,53.413388635531895
778,2,30.0846731606552
779,6,381.3279503907393
779,1,619.1854349254033
779,2,487.092965315779
779,3,447.8682098238629
779,4,862.4794679136158
779,5,659.4897512384364
779,7,312.5192378371665
779,8,407.7673455663755
779,9,892.3370875722818
779,10,937.4322949279461
780,8,314.0531067782373
780,7,330.229176549736
780,9,648.8496162729017
780,6,298.15035124616753
780,10,480.23148710251735
780,4,592.1058510648339
780,3,331.52036294508633
780,2,303.19012320197265
780,1,365.927760623983
780,5,292.22364443279616
781,10,443.63050290637443
781,9,590.8481480379876
781,8,275.1685618581373
781,7,294.3174427504829
781,6,272.3557565098464
781,5,236.20330200543293
781,3,291.4164077970959
781,2,274.7559740460637
781,1,320.0746684739161
781,4,489.3300554003142
782,10,357.9224177078411
782,9,455.2305744560563
782,8,218.52167129679162
782,6,224.88484379635042
782,7,245.3431817215563
782,4,361.69267443130065
782,3,231.1835101160725
782,2,210.5439161673844
782,1,259.6438545389972
782,5,154.6072156001972
783,10,429.25940814231035
783,9,564.8638751997152
783,8,240.61431760728345
783,6,263.11943138380195
783,7,287.95063366403883
783,4,409.1131025957427
783,3,274.92091729544006
783,2,245.8485469540555
783,1,290.8600358850867
783,5,183.38887184151127
784,10,44.97683755574625
784,2,66.07437352049564
784,4,60.26770428760965
784,5,60.95921538836785
784,6,60.5846613777352
784,7,84.01587569372757
784,9,120.77456319129067
785,9,619.3293112358982
785,10,517.5061540033273
785,7,298.6465812433561
785,6,271.2292445671022
785,8,284.59256723127817
785,4,510.0322883711971
785,3,329.25494434068383
785,5,276.6570412819889
785,2,273.4617649531812
785,1,363.4942280000315
786,10,489.38267691406463
786,9,661.7136768587695
786,8,292.76427308858365
786,7,342.13105649783677
786,6,300.61157480740803
786,5,250.83076325171265
786,4,555.722937103116
786,3,335.5227127379329
786,2,308.29561686770705
786,1,355.0641238181696
787,10,449.57074474684873
787,9,600.7875822658407
787,8,251.8393971538913
787,7,306.054829856182
787,6,273.43623440945544
787,5,191.78475990340513
787,4,449.684159736845
787,3,293.2126803119131
787,2,275.6980143196286
787,1,307.06254436451763
788,10,360.6308069217778
788,9,461.85656778173256
788,8,193.59007090598246
788,7,256.88448878115844
788,6,224.58705762760334
788,5,108.22337859110036
788,4,319.3868205547038
788,3,230.8255445624958
788,2,207.34061158566942
